           Author,                              Title,Orginal Author,Translator ,Editor ,Editor/Orginal Author ,   Language,    No of pages ,             Publisher,Year of Published,              Category ,Subject,    Price,            ISBN,Book format
"""",14.தூர்வை,-,-,-,,தமிழ்,248,காலச்சுவடு,2007,நாவல்,தலித்தியம்,225,9788189359935,Paperback
"""",15.கூகை,-,-,-,,தமிழ்,320,காலச்சுவடு,2005,கட்டுரை,தலித்தியம்,290,9788189359133,Paperback
,,,,,,,,,,,,,,
ஆண்டாள் பிரியதர்ஷினி,1.கிடங்கு,-,-,-,,தமிழ்,-,நியூசெஞ்சுரி புக் ஹவுஸ்,2024,நாவல்,-,120,9788123445908,Paperback
Translator,2.சத்திய சோதனை (சப்னா புக் ஹவுஸ்),காந்தி,-,-,,தமிழ்,715,சப்னா புக் ஹவுஸ்,2016,தன்வரலாறு,காந்தி,270,9789385868344,Paperback
ஆண்டாள் பிரியதர்ஷினி,3.இவர்களும் நானும்,-,-,-,,தமிழ்,144,ஏகம் பதிப்பகம்,2012,கட்டுரை,-,70,-,Paperback
"""",4.பெண் வாசனை,-,-,-,,தமிழ்,93,நியூசெஞ்சுரி புக் ஹவுஸ்,2012,கவிதை,பெண்கள்,70,9788123422794,Paperback
"""",5.தகனம்,-,-,-,,தமிழ்,137,நியூசெஞ்சுரி புக் ஹவுஸ்,2005,நாவல்,-,120,9788123407050,Paperback
"""",6.தலைமுறை தாகம்,-,-,-,,தமிழ்,200,திருவரசு புத்தக நிலையம்,2004,நாவல்,-,60,-,Paperback
"""",7.சிகரம் சிலந்திக்கும் எட்டும்,-,-,-,,தமிழ்,200,திருவரசு புத்தக நிலையம்,2000,நாவல்,-,40,-,Paperback
"""",8.பெருமூச்சின் நீளம்,-,-,-,,தமிழ்,160,ஏகம் பதிப்பகம்,-,சிறுகதை,-,60,-,Paperback
"""",9.பெண் வாசனை (விகடன் பிரசுரம்),-,-,-,,தமிழ்,-,விகடன் பிரசுரம்,-,கட்டுரை,பெண்கள்,40,-,Paperback
"""",10.வேடிக்கை மனிதர்கள்,-,-,-,,தமிழ்,-,திருவரசு புத்தக நிலையம்,-,நாவல்,-,45,-,Paperback
"""",11.கனவுகள் கைப்பிடிக்குள்,-,-,-,,தமிழ்,160,திருவரசு புத்தக நிலையம்,-,நாவல்,-,32,-,Paperback
,,,,,,,,,,,,,,
கீரனூர் ஜாகிர்ராஜா,1.இத்தா,-,-,-,,தமிழ்,-,நன்னூல் பதிப்பகம்,2022,நாவல்,இஸ்லாம் / முஸ்லிம்கள்,280,9788195528615,Paperback
"""",2.தேய்பிறை இரவுகளின் கதைகள்,-,-,-,,தமிழ்,-,எழுத்து பிரசுரம் ,2020,சிறுகதை,-,320,-,Paperback
"""",3.கொமறு காரியம் (எழுத்து பிரசுரம்),-,-,-,,தமிழ்,-,எழுத்து பிரசுரம் ,2020,நாவல்,இஸ்லாம் / முஸ்லிம்கள்,149,9789388860482,Paperback
"""",4.குளத்தங்கரை அரசமரம் முதல் கோணங்கி வரை (எழுத்து பிரசுரம்),-,-,-,,தமிழ்,-,எழுத்து பிரசுரம் ,2020,கட்டுரை,இலக்கியம்,170,-,Paperback
"""",5.21ஆம் நூற்றாண்டுச் சிறுகதைகள்,-,-,-,,தமிழ்,-,எழுத்து பிரசுரம் ,2020,சிறுகதை,-,230,-,Paperback
"""",6.குட்டிச்சுவர் கலைஞன் (எழுத்து பிரசுரம்),-,-,-,,தமிழ்,-,எழுத்து பிரசுரம் ,2020,சிறுகதை,-,160,9789388860420,Paperback
"""",7.வடக்கேமுறி அலிமா (எழுத்து பிரசுரம்),-,-,-,,தமிழ்,-,எழுத்து பிரசுரம் ,2020,நாவல்,இஸ்லாம் / முஸ்லிம்கள்,190,9789388860482,Paperback
"""",8.ஜின்னாவின் டைரி (எழுத்து பிரசுரம்),-,-,-,,தமிழ்,-,எழுத்து பிரசுரம் ,2020,நாவல்,-,210,9789388860307,Paperback
"""",9.காலத்தை விஞ்சி நிற்கும் கலை,-,-,-,,தமிழ்,-,எழுத்து பிரசுரம் ,2020,கட்டுரை,இலக்கியம்,340,9789388860468,Paperback
"""",10.காஃபிர்களின் கதைகள்,-,-,-,,தமிழ்,189,எழுத்து பிரசுரம் ,2020,சிறுகதை,இஸ்லாம் / முஸ்லிம்கள்,230,9789388860475,Paperback
"""",11.மீன்காரத் தெரு (எழுத்து பிரசுரம்),-,-,-,,தமிழ்,-,எழுத்து பிரசுரம் ,2019,நாவல்,இஸ்லாம் / முஸ்லிம்கள்,140,9789388860246,Paperback
"""",12.கருத்த லெப்பை (எழுத்து பிரசுரம்),-,-,-,,தமிழ்,-,எழுத்து பிரசுரம் ,2019,நாவல்,இஸ்லாம் / முஸ்லிம்கள்,99,9789388860239,Paperback
"""",13.ஞாயிறு கடை உண்டு,-,-,-,,தமிழ்,200,டிஸ்கவரி புக் பேலஸ்,2019,நாவல்,-,240,9788194417378,Paperback
"""",14.பஷீரிஸ்ட்,-,-,-,,தமிழ்,128,உயிர்மை பதிப்பகம்,2019,சிறுகதை,-,130,9789387636446,Paperback
"""",15.சிறுபான்மை சமூகக் கதைகள்- இஸ்லாம்,-,-,-,,தமிழ்,-,சாகித்திய அகாடெமி,2019,சிறுகதை,இஸ்லாம் / முஸ்லிம்கள்,200,-,Paperback
"""",16.குளத்தங்கரை அரசமரம் முதல் கோணங்கி வரை,-,-,-,,தமிழ்,-,பாரதி புத்தகாலயம்,2017,-,இலக்கியம்,90,9789382826194,Paperback
"""",17.துருக்கித் தொப்பி,-,-,-,,தமிழ்,-,விஜயா பதிப்பகம்,2017,நாவல்,இஸ்லாம் / முஸ்லிம்கள்,170,9788184468274,Paperback
"""",18.அழியாத கோலங்கள்,-,-,-,,தமிழ்,256,டிஸ்கவரி புக் பேலஸ்,2017,சிறுகதை,காதல்,280,-,Paperback
"""",19.கொமறு காரியம்,-,-,-,,தமிழ்,128,சந்தியா பதிப்பகம்,2016,சிறுகதை,இஸ்லாம் / முஸ்லிம்கள்,110,9789384915605,Paperback
Editor ,20.பாட்டியின் குரல்வளையைக் காப்பாற்றி வைத்திருக்கிறேன்,கோணங்கி,-,கீரனூர் ஜாகிர்ராஜா,,தமிழ்,80,பாரதி புத்தகாலயம்,2014,நேர்காணல்,-,50,9789384421502,Paperback
கீரனூர் ஜாகிர்ராஜா,21.குட்டிச்சுவர் கலைஞன்,-,-,-,,தமிழ்,142,எதிர் வெளியீடு,2014,சிறுகதை,-,150,9789384646080,Paperback
"""",22.வடக்கேமுறி அலிமா,-,-,-,,தமிழ்,136,எதிர் வெளியீடு,2014,நாவல்,-,100,-,Paperback
"""",23.சுயவிமர்சனம்,-,-,-,,தமிழ்,160,எதிர் வெளியீடு,2014,கட்டுரை,இலக்கியம்,120,-,Paperback
"""",25.காஃபிர்களின் கதை,-,-,-,,தமிழ்,208,எதிர் வெளியீடு,2013,சிறுகதை,,160,-,Paperback
"""",26.கருத்த லெப்பை,-,-,-,,-,72,எதிர் வெளியீடு,2013,நாவல்,,70,,Paperback
"""",27.ஜின்னாவின் டைரி,-,-,-,,-,174,எதிர் வெளியீடு,2013,நாவல்,,150,9782792862066,Paperback
"""",28.மீன்குகைவாசிகள்,-,-,-,,-,198,எதிர் வெளியீடு,2012,நாவல்,,190,9788192754376,Paperback
"""",29.மீன்காரத் தெரு,-,-,-,,-,140,எதிர் வெளியீடு,2012,நாவல்,இஸ்லாம் / முஸ்லிம்கள்,110,9788192754383,Paperback
Editor ,30.குமாரபுரம் ரயில்வே ஸ்டேஷனில் ஓரிரவு,உதயசங்கர்,-,-,,-,128,பாரதி புத்தகாலயம்,2011,சிறுகதை,,70,9789381908082,Paperback
கீரனூர் ஜாகிர்ராஜா,31.சாமானியரைப் பற்றிய குறிப்புக்கள்,-,-,-,,-,240,கவிதா பப்ளிகேஷன்,-,நாவல்,,223,,Paperback
"""",32.தேய்பிறை இரவுகளின் கதை,-,-,-,,Malayalam,-,Bharathi Puthakalayam,-,Short Story,Miscellaneous,120,,Paperback
"""",33.செம்பருத்தி பூத்த வீடு,-,-,-,,தமிழ்,-,எதிர் வெளியீடு,-,சிறுகதை,-,140,9788192754390,Paperback
,,,,,,,,,,,,,,
சு.வேணுகோபால்,1. ஆட்டம்,-,-,-,,தமிழ் ,120,தமிழினி வெளியீடு,2013,நாவல்,-,150,-,Paper Back
"""",2. உருமால்கட்டு,-,-,-,,தமிழ் ,160,சிறுவாணி வாசகர் மையம்,2018,சிறுகதைகள்,-,160,-,Paper Back
"""",3. ஒரு துளி துயரம்,-,-,-,,தமிழ் ,144,தமிழினி வெளியீடு,2012, சிறுகதைகள்,-,100,-,Paper Back
"""", 4. களவு போகும் புரவிகள்,-,-,-,,தமிழ் ,168,தமிழினி வெளியீடு,2012, சிறுகதைகள்,-,130,-,Paper Back
"""",5. கூந்தப்பனை,-,-,-,,தமிழ் ,144,தமிழினி வெளியீடு,2012,சிறுகதைகள்,-,180,9788187643852,Paper Back
"""",6. சு.வேணுகோபால் சிறுகதைகள் & நேர்காணல்,-,-,-,,தமிழ் ,288,தன்னறம் நூல்வெளி,2023,சிறுகதைகள்,-,300,-,Paper Back
"""",7. தாயுமானவள்,-,-,-,,தமிழ் ,282,தமிழினி வெளியீடு,2020,நாவல்,-,320,9788187642831,Paper Back
"""",8. திசையெல்லாம் நெருஞ்சி,-,-,-,,தமிழ் ,112,தமிழினி வெளியீடு,2012, சிறுகதைகள்,-,80,-,Paper Back
"""",9. நிலம் எனும் நல்லாள்,-,-,-,,தமிழ் ,168,தமிழினி வெளியீடு,2013,குறுநாவல்,-,120,-,Paper Back
"""",10. நுண்வெளி கிரகணங்கள்,-,-,-,,தமிழ் ,-,தமிழினி வெளியீடு,-,நாவல்,-,400,-,paperback 
"""",11. பால்கனிகள்,-,-,-,,தமிழ் ,128,தமிழினி வெளியீடு,2013,நாவல்,-,130,-,Paper Back
"""",12. பூமிக்குள் ஓடுகிறது நதி,-,-,-,,தமிழ் ,144,தமிழினி வெளியீடு,2014, சிறுகதைகள்,-,160,9788187643715,Paper Back
"""",13. வெண்ணிலை,-,-,-,,தமிழ் ,272,தமிழினி வெளியீடு,2012,சிறுகதைகள்,-,250,-,Paper Back
"""",14. மூன்று காதல் கதைகள்,-,-,-,,தமிழ் ,-,தமிழினி,2025,சிறுகதை,-,-,-,Paper Back
"""",15. கவிதைத் திறனாய்வு வரலாறு,-,-,-,,தமிழ் ,542,தமிழினி,2019,கட்டுரை,இலக்கியம்,542,9788187642176,Paper Back
"""",16. வலசை,-,-,-,,தமிழ் ,-,தமிழினி,-,நாவல்,-,200,-,Paper Back
"""",17. சிதைந்த சிற்பங்கள்,-,குறிஞ்சிவேலன்,-,,தமிழ் ,-,பரிசல்,2022,"நாவல்,மொழிபெயர்ப்பு",-,190,9789391949365,Paper Back
,,,,,,,,,,,,,,
அன்பாதவன்,1. வேதாளம் விரும்பியச் சூதாட்ட சருக்கம்,-,-,-,,தமிழ் ,-,வேரல் புக்ஸ்,2024,சிறுகதை,-,180,9788196528935,Paper Back
"""",2. நிவேதிதா பதிப்பகம்,-,-,-,,தமிழ் ,160,-,2023,கட்டுரை,-,200,-,Paper Back
"""",3. தீ இனிது நீர் இனிது,-,-,-,,தமிழ் ,178,நியூசெஞ்சுரி புக் ஹவுஸ்,1998,சிறுகதை,-,70,-,Paper Back
,,,,,,,,,,,,,,
ஸ்ரீதர கணேசன்,1. சடையன்குளம் ,-,-,-,,தமிழ் ,-,காலச்சுவடு,2024,நாவல்,தலித்தியம்,490,9788119034727,Paper Back
"""",2. சந்தி,-,-,-,,தமிழ் ,280,காலச்சுவடு,2023,நாவல்,தலித்தியம்,350,9788195904860,Paper Back
"""",3. சடையன்குளம்,-,-,-,,தமிழ் ,367,கருப்புப் பிரதிகள்,2012,நாவல்,தலித்தியம்,300,-,Paper Back
"""",4. உப்பு வயல்,-,-,-,,தமிழ் ,160,நியூசெஞ்சுரி புக் ஹவுஸ்,2008,நாவல்,-,140,-,Paper Back
,,,,,,,,,,,,,,
விமலாதித்த மாமல்லன் ,1. சிபிஐ கதைகள்,-,-,-,,தமிழ் ,242,சத்ரபதி வெளியீடு,2024,சிறுகதை,-,300,-,Paper Back
"""",2. உலகச் சிறுகதைகள் - 2 (புனைவு என்னும் புதிர்),-,-,-,,தமிழ் ,-,சத்ரபதி வெளியீடு,2024,"சிறுகதை,கட்டுரை",-,225,-,Paper Back
"""",3. உலகச் சிறுகதைகள் - 1 (புனைவு என்னும் புதிர்),-,ஆர். சிவகுமார்,-,,தமிழ் ,-,சத்ரபதி வெளியீடு,2024,"சிறுகதை,கட்டுரை ",-,250,-,Paper Back
"""",4. விளக்கும் வெளிச்சமும்,-,-,-,,தமிழ் ,-,சத்ரபதி வெளியீடு,2022,சிறுகதை,பிற,220,-,Paper Back
"""",5. எழுத்துக் கலை,-,-,-,,தமிழ் ,,சத்ரபதி வெளியீடு,2019,கட்டுரை,இலக்கியம்,200,-,Paper Back
"""",6. தவிப்பு (சத்ரபதி வெளியீடு),-,-,-,,தமிழ் ,104,சத்ரபதி வெளியீடு,2019,சிறுகதை,-,100,-,Paper Back
"""",7. புனைவு என்னும் புதிர்: ஷோபா சக்தியின் 12 கதைகள்,-,-,-,,தமிழ் ,272,சத்ரபதி வெளியீடு,2019,"சிறுகதை,கட்டுரை ",ஈழம்,350,-,Paper Back
"""",8. சின்மயி விவகாரம்,-,-,-,,தமிழ் ,360,சத்ரபதி வெளியீடு,2018,கட்டுரை,சமூக நீதி,300,-,Paper Back
"""",9. புனைவு என்னும் புதிர் (சத்ரபதி வெளியீடு),-,-,-,,தமிழ் ,160,சத்ரபதி வெளியீடு,2018,"சிறுகதை,கட்டுரை",இலக்கியம்,200,-,Paper Back
"""",10. தவிப்பு,-,-,-,,தமிழ் ,-,டிஸ்கவரி புக் பேலஸ்,2018,சிறுகதை,பிற,80,978938655137,Paper Back
"""",11. புனைவு என்னும் புதிர்,-,-,-,,தமிழ் ,-,காலச்சுவடு,2018,கட்டுரை,இலக்கியம்,200,9789352440542,Paper Back
"""",12. விமலாதித்த மாமல்லன் கதைகள்,-,-,-,,தமிழ் ,344,சத்ரபதி வெளியீடு,2017,சிறுகதை,பிற,250,-,Paper Back
,,,,,,,,,,,,,,
நீல பத்மநாபன்,1. புதிய தமிழ் இலக்கிய வரலாறு - தொகுதி 1,-,-,-,,தமிழ் ,432,சாகித்திய அகாடெமி,2014,கட்டுரை ,இலக்கியம்,430,9788126043606,Paper Back
"""",2. புதிய தமிழ் இலக்கிய வரலாறு - தொகுதி 3,-,-,-,,தமிழ் ,976,சாகித்திய அகாடெமி,2013,கட்டுரை,இலக்கியம்,890,9788126043620,Paper Back
"""",3. தலைமுறைகள்,-,-,-,,தமிழ் ,376,காலச்சுவடு,2013,நாவல்,குடும்பம் / உறவு,470,9789381969908,Paper Back
"""",4. நாகம்மாவா,-,-,-,,தமிழ் ,120,கிழக்கு பதிப்பகம்,2012,சிறுவர் கதை,-,80,9788184935370,Paper Back
"""",5. இரண்டாவது முகம்,-,-,-,,தமிழ் ,168,கிழக்கு பதிப்பகம்,2012,சிறுகதை,-,200,9788184935271,Paper Back
"""",6. உணர்வுகள் சிந்தனைகள்,-,-,-,,தமிழ் ,700,நியூசெஞ்சுரி புக் ஹவுஸ்,2008,கட்டுரை,-,400,9798123412992,Paper Back
"""",7. யாத்திரை அனுபவங்கள் சமர்,-,-,-,,தமிழ் ,160,நியூசெஞ்சுரி புக் ஹவுஸ்,2008,நாவல்,-,75,9798123413258,Paper Back
"""",8. பள்ளிகொண்டபுரம்,-,-,-,,தமிழ் ,296,காலச்சுவடு,2008,நாவல்,பிற,350,9788189945770,Paper Back
"""",9. வட்டத்தின் வெளியே,-,-,-,,தமிழ் ,264,திருவரசு புத்தக நிலையம்,2003,நாவல்,குடும்பம் / உறவு,70,-,Paper Back
Translation ,10. ஐயப்பப் பணிக்கரின் கவிதைகள்,ஐயப்பபணிக்கர்,நீல. பத்மநாபன்,-,,தமிழ் ,224,சாகித்திய அகாடெமி,1999,"கவிதை, மொழிபெயர்ப்பு",பிற,140,8126006315,Paper Back
Translation ,11. வெள்ளம் (காவ்யா பதிப்பகம்),-,நீல. பத்மநாபன்,-,,தமிழ் ,-,காவ்யா பதிப்பகம்,-,சிறுகதை,-,-,-,Paper Back
Translation ,"12. மதிலுகள் (மலையாளம்)
",-,நீல. பத்மநாபன்,-,,,-,காவ்யா பதிப்பகம்,-,"சிறுகதை,மொழிபெயர்ப்பு",-,75,-,Paper Back
"""",13. நகுலம் (நீள் கவிதை),-,-,-,,தமிழ் ,-,விருட்சம்,-,கவிதை,-,150,-,Paper Back
"""",14. நினைவுத் தடங்கல் (நீல. பத்மநாபன்),-,-,-,,தமிழ் ,-,கலைஞன் பதிப்பகம்,-,கட்டுரை,-,98,-,Paper Back
"""",15. இன்றைய இலக்கியச் செல் நெறிகள்,-,-,-,,தமிழ் ,-,கலைஞன் பதிப்பகம்,-,கட்டுரை,-,70,-,Paper Back
"""",16. நீலபத்மநாபன் கட்டுரைகள் -1,-,-,-,,தமிழ் ,-,கலைஞன் பதிப்பகம்,-,கட்டுரை,-,180,-,Paper Back
"""",17. நீல பத்மநாபன் கதைகள் - 3,-,-,-,,தமிழ் ,-,கலைஞன் பதிப்பகம்,-,சிறுகதை,-,180,-,Paper Back
"""",18. நீல பத்மநாபன் கதைகள் - 1,-,-,-,,தமிழ் ,-,கலைஞன் பதிப்பகம்,-,-,-,200,-,Paper Back
"""",19. புதிய தமிழ் இலக்கிய வரலாறு (மூன்று தொகுதிகள்),-,-,-,,தமிழ் ,-,சாகித்திய அகாடெமி,-,-,இலக்கியம்,1860,-,Paper Back
"""",20. தனிமரம்,-,-,-,,தமிழ் ,-,திருவரசு புத்தக நிலையம்,-,நாடகம் ,-,60,-,Paper Back
"""",21. பகவதி கோயில் தெரு,-,-,-,,தமிழ் ,-,திருவரசு புத்தக நிலையம்,-,நாவல்,-,40,-,Paper Back
"""",22. உதயதாரகை,-,-,-,,தமிழ் ,173,திருவரசு புத்தக நிலையம்,-,நாவல்,குடும்பம் / உறவு,60,-,Paper Back
"""",23. பைல்கள்,-,-,-,,தமிழ் ,-,திருவரசு புத்தக நிலையம்,-,நாவல்,-,40,-,Paper Back
"""",24. சண்டையும் சமாதானமும்,-,-,-,,தமிழ் ,-,திருவரசு புத்தக நிலையம்,-,நாவல்,-,50,-,Paper Back
"""",25. உறவுகள் (திருவரசு புத்தக நிலையம்),-,-,-,,தமிழ் ,456,திருவரசு புத்தக நிலையம்,-,நாவல்,குடும்பம் / உறவு,100,-,Paper Back
"""",26. நீல பத்மநாபனின் 148 கவிதைகள்,-,-,-,,தமிழ் ,166,விருட்சம்,-,கவிதை,-,120,-,Paper Back
"""",27. சிந்தை முட்கள்,-,-,-,,தமிழ் ,78,விருட்சம்,-,கவிதை,-,60,-,Paper Back
"""",28. புதிய தமிழ் இலக்கிய வரலாறு - தொகுதி 2,-,-,-,,தமிழ் ,464,சாகித்திய அகாடெமி,-,கட்டுரை,இலக்கியம்,460,9788126043613,Paper Back
,,,,,,,,,,,,,,
அமரந்தா,1. காலமும் கலையும்,-,-,-,,தமிழ் ,-,நிமிர் வெளியீடு,2024,கட்டுரை,-,400,-,Paper Back
,2. இது வேறு செப்டம்பர் 11,-,-,-,,தமிழ் ,-,நிமிர் வெளியீடு,2024,கட்டுரை,சர்வதேச அரசியல்,120,-,Paper Back
,3. லத்தீன் அமெரிக்காவில் நம்பிக்கைக் கீற்று,-,-,-,,தமிழ் ,-,பன்மை வெளி,2024,வரலாறு,-,200,-,Paper Back
,4. காஸ்த்ரோவின் கூபாவும் லத்தின் அமெரிக்க மார்க்சியமும்,-,-,-,,தமிழ் ,260,பன்மை வெளி,2024,வரலாறு,சுகந்திரம் / பாதுகாப்பு,250,-,Paper Back
Translation ,5. அடுப்பில் பிறந்த பூனை,-,அமரந்தா,-,,தமிழ் ,-,போதி வனம்,2023,"சிறுகதை,மொழிபெயர்ப்பு",-,550,9788196568207,Paper Back
Translation ,6. மலைகள் நம்மிடம் திரும்பிவிடும்,ஃபிடல் காஸ்ட்ரோ,அமரந்தா,-,,தமிழ் ,-,நிமிர் வெளியீடு,2023,"நேர்காணல்,மொழிபெயர்ப்பு",-,180,-,Paper Back
Translation ,7. ஒதுக்கப்பட்டவர்கள் (போதி வனம்),மகாசுவேதா தேவி,அமரந்தா,-,,தமிழ் ,200,போதி வனம்,2021,"சிறுகதை,மொழிபெயர்ப்பு",பிற,250,9789380690827,Paper Back
Translation ,8. குமரப்பாவிடம் கேட்போம்,ஜே.சி.குமரப்பா,அமரந்தா,-,,தமிழ் ,96,பரிசல்,2019,கட்டுரை,பொருளாதாரம்,100,-,Paper Back
translation ,9. சொர்க்கத்தின் அருகிலிருந்து வந்தவன் (HB),-,அமரந்தா,-,,தமிழ் ,408,காலக்குறி,2017,"சிறுகதை,மொழிபெயர்ப்பு",பிற,450,-,Paper Back
translation ,10. நிழல்களின் உரையாடல் ,மார்த்தா த்ராபா,அமரந்தா,-,,தமிழ் ,240,காலக்குறி,2017,"நாவல்,மொழிபெயர்ப்பு",பிற,250,-,Paper Back
,11. வலி,-,-,-,,தமிழ் ,120,சந்தியா பதிப்பகம்,2017,சிறுகதை,பெண்கள்,120,-,Paper Back
Translation ,12. சிலுவையில் தொங்கும் சாத்தான்,கூகி வா தியாங்கோ,அமரந்தா,-,,தமிழ் ,432,எதிர் வெளியீடு,2016,"நாவல்,மொழிபெயர்ப்பு",காலனிய நீக்கம்,550,-,Paper Back
Translation ,13. வியப்பூட்டும் கூபா,எமிலி மோரிஸ்,அமரந்தா,-,,தமிழ் ,80,தடாகம் வெளியீடு,2016,"கட்டுரை,மொழிபெயர்ப்பு",மார்க்சியம்,60,9788193269169,Paper Back